fileNam	objNam	objNum	location	objLocRating_avg	objLocRating_SD	objRating_avg	objRating_SD
15_6.png	pile of books	15	6	3.79166666666667	48.2126582617746	3.91666666666667	41.1790804495033
16_6.png	umbrella	16	6	-2.66666666666667	31.3678444695626	-5.375	74.6037448791949
17_6.png	hat	17	6	-35.4583333333333	63.7878155815565	-27.7916666666667	53.3651142289292
18_6.png	helmet	18	6	-20.0416666666667	65.8104126766173	-46.8333333333333	68.3042214410403
19_6.png	calendar	19	6	-64.7916666666667	27.1119976517162	39.4583333333333	41.0759712808677
20_6.png	fan	20	6	-26.5416666666667	55.2040344238233	39.0416666666667	28.0345397084858
1_7.png	microwave	1	7	8.375	56.0124428140748	99.25	1.16189500386223
2_7.png	kitchen roll	2	7	79.375	7.60715124077338	98.125	2.47361072119281
3_7.png	saucepan	3	7	77.9166666666667	26.0982119438606	96.5833333333333	7.54431353183752
4_7.png	toaster	4	7	-9.95833333333333	36.1999366942356	99.1666666666667	1.43759057685652
5_7.png	fruit bowl	5	7	25.625	47.4425310243878	90.4583333333333	13.5484470204768
6_7.png	tea pot	6	7	56.7083333333333	35.7691964777889	97.0416666666667	3.86463667977556
7_7.png	knife	7	7	68.3333333333333	40.2621617237161	99.2916666666667	1.12268279877562
8_7.png	mixer	8	7	31.2916666666667	49.9558346608949	96.7083333333333	5.6400723990625
9_7.png	bread	9	7	5.625	38.8444815900534	98.875	2.10802039838328
10_7.png	glass jug	10	7	49.9583333333333	37.6724092230198	88.2916666666667	18.3850596046536
11_7.png	mug	11	7	85.2916666666667	18.4264868237726	93.5416666666667	14.8487513504223
12_7.png	dishes	12	7	83.6666666666667	20.7476906345421	95.2083333333333	11.0186395106958
13_7.png	towels	13	7	17.7916666666667	76.4765350723126	18.4583333333333	75.6770137932693
14_7.png	toy	14	7	-6.29166666666667	45.4184479772996	13.5833333333333	50.341997046866
15_7.png	pile of books	15	7	-37.7083333333333	54.2214018323638	3.91666666666667	41.1790804495033
16_7.png	umbrella	16	7	-19.9166666666667	44.4763045527241	-5.375	74.6037448791949
17_7.png	hat	17	7	-28.7083333333333	55.6754920648814	-27.7916666666667	53.3651142289292
18_7.png	helmet	18	7	-16.4166666666667	58.0182442570151	-46.8333333333333	68.3042214410403
19_7.png	calendar	19	7	-9.95833333333333	41.7975527593024	39.4583333333333	41.0759712808677
20_7.png	fan	20	7	-15.625	52.0873665105081	39.0416666666667	28.0345397084858
1_8.png	microwave	1	8	74.2083333333333	35.8351840607338	99.25	1.16189500386223
2_8.png	kitchen roll	2	8	73.7083333333333	28.9397722290046	98.125	2.47361072119281
