4106.97	3364.33	8254.34	1420.46	2314.11	2413.53	7043.95	6153.21	2621.14	4031.17	7019.47	3481.6	1831.49	5025.23	4186.6	1558.13	9433.86	6915.12	3726.93	10375.4
7152.6	7870.3	6497.6	3278.69	6909.53	4625.01	6126.9	2687.86	7043.72	6173.39	3151.79	4758.84	4862.7	4378.57	4101.73	4388.57	3645.23	5909.69	11417.3	6421.91
7414.19	3343.15	4961.28	5373.09	3626.01	2274.61	2648.46	5275.99	6885.35	5526.63	3872.11	6127.97	2939.93	34414.4	3539.18	2715	7730.17	4269.29	4612.11	7107.12
5786.29	5601.6	17934.5	2427.85	6304.92	2568.48	10534.5	1831.27	4825.89	4850.62	4415.44	5003.22	4919.99	6793.02	5022.95	2904.26	6322.7	3943.56	11844.6	8352.89
5685.73	17701.7	1550.15	1725.71	3762.08	4377.18	5219.55	3750.48	4052.08	6785.69	5138.91	5500.94	4255.03	4889.41	5883.19	3676.25	2216.64	3815.53	2069.49	4489.36
3003.35	4078.41	3451.61	5422.97	3384.36	1625.23	3493.1	2536.93	2360.32	2803.43	6268.36	3519.53	5103.48	4090.85	5319.34	4112.53	1444.02	2103.31	2689.11	2694.92
5417.97	3144.59	4008.77	2152.81	5075.48	3017.14	4500.37	5967.21	2521.52	2340.48	2106.43	6871.84	6179.45	5831.77	13161.4	5238.15	5628.73	9250.09	2396.97	10227.5
3264.17	3761.23	5365.52	3412.95	9564.06	9780.37	7545.58	3489.36	7369.73	15645.9	7447.5	23589.5	3962.85	6612.74	3664.66	4930.38	3602.67	5804.54	5568.74	12829.2
5049.43	5066.68	4775.54	6749.35	4031.98	2532.51	9687.66	4194.14	5353.71	2331.83	2250.38	8145.26	5612.69	5161.74	4227.38	5190.41	3153.49	5121.88	5699.25	5638.58
11273.3	3293.09	4867.32	6989.82	5785.42	4343.97	3139.46	4673.83	13328.4	3601.08	3147.9	4827.64	9354.06	3395.24	4412.24	2827.47	2837.1	3553.58	6042.04	3078.91
2837.55	4718.81	1658.79	2979.11	1926.55	2394.42	5004.12	2985.25	2960.62	4059.83	5224.19	3528.53	2939.83	2779.62	3577.07	3400.04	5185.7	2671.1	4720.34	5243.68
3193.95	5296.77	6881.62	2992.65	4158.62	3724.46	2507.14	3052.29	4038.81	3762.16	8528.38	2655.98	6756.76	2055.64	5639.6	3931.27	6701.75	3618.25	7751.74	8089.25
1684.8	3057.59	2713.63	4415.69	3453.24	2813.41	2752.2	2739.01	9652.43	14335	6292.89	7286.06	1952.62	1864.37	4661.83	2822.08	1804.47	2029.22	2608.57	8547.71
7500.26	10926.8	3613.49	5490.8	10361.5	3746.84	3697	5405.36	3673.95	3905.08	12877.5	4518.12	3350.18	4721.23	2728.82	3462.83	6560.84	4282.24	4726.19	3679.13
4988.97	5162.23	3490.69	4743.71	11414.9	8102.3	2372.14	2644.13	3432.27	2342.29	4795.3	2950.42	3813.09	4242.07	7532.73	2987.59	3683.62	5371.56	4126.93	3683
3664.51	2689.18	2886.84	15840.1	8331.37	10534.3	6403.81	9016.99	8946.27	3567.35	6319.37	4317.21	1697.47	8191.21	6786.55	7508.27	4944.66	6911.98	3965.92	4644.11
8020.08	5132.12	1962.53	2831.09	6790.51	4886.5	4542.36	5288.81	3362.18	2856.15	5389.85	5743.2	1896.6	2375.8	1380.38	2420.26	8530.23	3982.83	6374.24	13027.5
7267.37	2310.68	4128.58	3445.33	5683.31	52206.3	4894.13	3937.83	2977.01	2993.01	3753.86	7895.47	4759.12	2097.56	2705.02	3146.57	5361.38	5522.89	2385.48	6307.71
34199.6	8288.51	4097.41	3576.35	4640.44	7433.34	6642.34	2909.77	4753.66	3704.16	7382.51	4204.44	3809.8	3602.42	3448.84	4412.76	6210.38	3534.01	4333.35	4244.35
3788.77	6098.57	5785.89	11862.1	5067.34	6690.32	6452.96	5788.82	6545.05	8659.54	6425.29	16354	2639.24	11102.8	7633.25	3404.34	5203.14	11384.8	4279.77	5849.45
