5132.88	2387.94	2022.65	5355.44	2089.34	1371.42	4026.35	3152	2410.37	1368.69	1803.58	1043.16	1844.68	1401.21	1385.01	1134.13	4019.71	3039.52	1718.5	6255.52
1591.6	1965.99	3642.87	6105.98	3015	2207.56	2751.65	3846.93	1800.69	1854.21	4581.99	1645.67	1834.69	2540.82	3146.28	1587.51	2122.05	1265.96	1329.77	1333.99
1036.36	1356.57	1463.54	3690.33	3361.33	1125.26	1920.48	1389.58	6698.63	1678.07	2311.27	2229.55	3486.61	1270.4	1777.55	2638.55	1611.53	1196.71	1406.44	2381.72
1330.83	1688.94	5845.12	10726.2	1308.19	1051.68	2078.94	2571.59	1523.41	2380.91	1586.69	1483.27	1496.05	3359.14	1963.94	1294.6	2117.61	1738.27	1761.48	1731.77
2900.18	2892.92	2143.3	1693.9	1400.12	1734.1	1247.95	5185.01	1428.15	1363.09	3989.96	3857.92	2415.15	2564.95	2088.62	1600.45	1933.4	3400.09	1113.31	1142.84
1563.59	3040.61	1476.67	1524.55	7726.6	2036.07	2388.64	1141.52	1832.79	1563.07	1783.22	2024.56	3221.12	1751.71	3467.19	2158.43	1948.03	2219.32	3323.95	1977.73
3747.93	1270.79	2518.78	1173.08	1498.27	1414.4	1727.28	1332.48	1674.72	1144.57	1430.68	1318.79	1214.15	1900.98	1814.75	2430.41	1316.9	1286.34	4149.16	2771.16
1744.77	2814.28	1366.99	1522	1208.84	2486.1	2067.41	1766.35	2656.06	2276.05	2234.75	2409.5	2148.22	1758.03	2382.39	2540.68	1581.73	1633.44	7362.95	2916.42
2091.29	1592.43	2768.77	2833.61	3394.96	1286.03	1513	3795.79	1475.65	5155.87	1614.87	1389.69	1820.2	5946.28	1946.73	1209.12	1071.31	3026.01	1344	1891.41
1803.76	1066.29	1835.88	1180.91	1321.58	3406.91	1680.18	1347.73	2505.65	1271.46	1944.1	1837.33	1479.87	1819.47	3213.07	1465	1345.23	1644.69	1502.03	1641.24
1460.81	1462.19	3207.94	3062.7	2577.37	1648.18	1615.35	14650.5	2876.36	6255.3	3419.91	1585.54	992.543	1023.18	3166.95	1899.56	1530.21	3099.3	2650.44	2177.18
1178.45	2270.38	1026.03	1435.52	6292.59	1987.95	1225.06	1024.34	1432.18	2546.04	2165.91	1799.35	1605.02	1224.4	2226.8	1716.98	1767.33	1908.47	1659.42	2633.54
1742.81	4381.72	2089	1231.25	5196.66	1335.31	1900.92	2188.56	1539.75	2680.17	4181.1	1357.42	1710.74	1105.21	1362.03	2815.78	1577.47	2089.92	1439.83	1583.39
3692.1	1556.17	1187.54	3574.24	1688.35	3598.23	12915.9	1827.61	1948.36	2922.45	1718.73	6372.39	1957.37	2759.88	1836.77	1757.45	1662.87	1779.61	9747.22	1651.89
5115.41	1622.82	1980.42	3943.63	1599.5	3395.66	1804.3	2136.45	1300.61	1354.21	2665.32	2382.02	2243.53	1713.13	1253.53	1404.03	1306.22	2438.24	1220.71	6954.5
1751.73	2435.46	2451.96	1285.11	2701.65	2336.88	2050.98	4079.22	2485.86	1424.63	4375.66	2992.07	1545.67	5889.75	1674.55	1164.33	3013.92	1891.86	2530.91	2778.29
1203.79	1254.28	3295.34	920.922	2785.26	1505.05	1237.95	962.257	1397.08	979.905	1783.76	1177.5	1678.76	1024.64	1415.28	2020.04	3834.02	1433.3	3183.09	1362.66
1922.74	2092.82	2224.67	1547.98	1531.75	845.898	3683.54	2339.25	9695.59	3933.42	2926.12	932.493	1458.17	2778.45	1235.19	1006.33	3998.88	1553.81	2298.84	1321.5
2471.25	3726.7	1394.16	5116.48	2233.8	1150.19	1143.52	1673.6	1217.9	1202.68	11121.6	2283.16	2181.91	3162.37	1321.48	1161.44	2448.92	2947.74	1107.11	4891.21
1922.05	6901.8	3069.92	1365.2	5391.98	1518.57	3199.71	2504.91	1466.22	1099.45	3639.29	1645.46	1315.04	1588.77	6871.57	1523.08	1874.12	2387.6	2986.11	3163.72
